,timestamps,pynvml:0,pynvml:1,pynvml:2,pynvml:3
0,1733992191.4125586,62.076,59.789,56.397,57.821
1,1733992191.5105467,62.012,59.727000000000004,56.397,57.821
2,1733992191.5126345,62.012,59.727000000000004,56.397,57.821
3,1733992191.6106305,62.356,59.789,56.339,57.821
4,1733992191.6127088,62.356,59.789,56.339,57.821
5,1733992191.7107205,62.076,59.789,56.397,57.881
6,1733992191.7127876,62.076,59.789,56.397,57.881
7,1733992191.8108044,62.076,59.727000000000004,56.397,57.881
8,1733992191.81288,62.076,59.727000000000004,56.397,57.881
9,1733992191.910881,62.356,59.727000000000004,56.339,57.821
10,1733992191.9129505,62.356,59.727000000000004,56.339,57.821
11,1733992192.0109565,62.356,59.727000000000004,56.339,57.821
12,1733992192.013556,62.356,59.727000000000004,56.339,57.821
13,1733992192.1110322,62.076,59.727000000000004,56.339,58.094
14,1733992192.1136224,62.076,59.727000000000004,56.339,58.094
15,1733992192.2111003,62.076,59.727000000000004,56.339,58.094
16,1733992192.2136865,62.076,59.727000000000004,56.339,58.094
17,1733992192.311166,62.356,59.727000000000004,56.339,57.821
18,1733992192.3137505,62.356,59.727000000000004,56.339,57.821
19,1733992192.4112854,62.076,59.727000000000004,56.397,57.881
20,1733992192.4138684,62.076,59.727000000000004,56.397,57.881
21,1733992192.511407,62.076,59.727000000000004,56.339,57.821
22,1733992192.5139866,62.076,59.727000000000004,56.339,57.821
23,1733992192.6115596,62.012,59.727000000000004,56.066,57.821
24,1733992192.6141164,62.012,59.727000000000004,56.066,57.821
25,1733992192.7116804,62.356,59.727000000000004,56.066,57.821
26,1733992192.714235,62.356,59.727000000000004,56.066,57.821
27,1733992192.8118358,62.356,59.727000000000004,56.124,58.094
28,1733992192.8143191,62.356,59.727000000000004,56.124,58.094
29,1733992192.9119554,62.076,59.789,56.339,57.821
30,1733992192.914393,62.076,59.789,56.339,57.821
31,1733992193.0120728,62.076,59.789,56.397,57.881
32,1733992193.0144968,62.076,59.789,56.397,57.881
33,1733992193.1123202,62.076,59.789,56.397,57.881
34,1733992193.1189878,62.076,59.789,56.397,57.881
35,1733992193.212464,62.356,59.727000000000004,56.066,57.821
36,1733992193.2198167,62.356,59.727000000000004,56.066,57.821
37,1733992193.3125339,62.012,59.727000000000004,56.066,57.881
38,1733992193.3198843,62.012,59.727000000000004,56.066,57.881
39,1733992193.4126017,61.749,59.789,56.339,57.881
40,1733992193.4199555,61.749,59.789,56.339,57.881
41,1733992193.512671,62.356,59.727000000000004,56.339,57.821
42,1733992193.5200195,62.356,59.727000000000004,56.339,57.821
43,1733992193.61279,62.356,59.727000000000004,56.339,57.821
44,1733992193.6201477,62.356,59.727000000000004,56.339,57.821
45,1733992193.712904,62.076,59.727000000000004,56.339,57.821
46,1733992193.7202222,62.076,59.727000000000004,56.339,57.821
47,1733992193.8131394,62.076,59.727000000000004,56.339,57.821
48,1733992193.820292,62.076,59.727000000000004,56.339,57.821
49,1733992193.9132123,62.356,59.727000000000004,56.339,57.821
50,1733992193.9203608,62.356,59.727000000000004,56.339,57.821
51,1733992194.0153546,62.356,59.727000000000004,56.339,57.821
52,1733992194.020436,62.356,59.727000000000004,56.339,57.821
53,1733992194.1154287,62.292,59.727000000000004,56.339,57.821
54,1733992194.1205027,62.292,59.727000000000004,56.339,57.821
55,1733992194.2155018,62.356,59.727000000000004,56.066,57.821
56,1733992194.2205274,62.356,59.727000000000004,56.066,57.821
57,1733992194.31553,62.356,59.727000000000004,56.339,57.821
58,1733992194.3205957,62.356,59.727000000000004,56.339,57.821
59,1733992194.4156594,62.356,59.727000000000004,56.339,57.821
60,1733992194.4206805,62.356,59.727000000000004,56.339,57.821
61,1733992194.5157633,62.356,59.789,56.339,58.154
62,1733992194.520784,62.356,59.789,56.339,58.154
63,1733992194.6158948,62.356,59.789,56.397,57.881
64,1733992194.6208763,62.356,59.789,56.397,57.881
65,1733992194.7159734,62.076,59.789,56.397,57.881
66,1733992194.7209537,62.076,59.789,56.397,57.881
67,1733992194.8161032,62.076,59.727000000000004,56.066,57.821
68,1733992194.8210256,62.076,59.727000000000004,56.066,57.821
69,1733992194.9161446,62.076,59.727000000000004,56.066,57.821
70,1733992194.9210677,62.076,59.727000000000004,56.066,57.821
71,1733992195.0162132,62.076,59.727000000000004,56.339,57.821
72,1733992195.0211325,62.076,59.727000000000004,56.339,57.821
73,1733992195.1162808,62.076,59.727000000000004,56.339,57.821
74,1733992195.1211984,62.076,59.727000000000004,56.339,57.821
75,1733992195.216347,62.356,59.789,56.339,57.821
76,1733992195.2212205,62.356,59.789,56.339,57.821
77,1733992195.3164144,62.292,59.727000000000004,56.066,57.821
78,1733992195.321285,62.292,59.727000000000004,56.066,57.821
79,1733992195.4164505,62.292,59.727000000000004,56.339,57.821
80,1733992195.421351,62.292,59.727000000000004,56.339,57.821
81,1733992195.5165234,62.356,59.727000000000004,56.339,57.821
82,1733992195.5213735,62.356,59.727000000000004,56.339,57.821
83,1733992195.6165926,62.356,59.727000000000004,56.339,57.821
84,1733992195.621439,62.356,59.727000000000004,56.339,57.821
85,1733992195.7166626,62.356,59.727000000000004,56.339,57.821
86,1733992195.7215042,62.356,59.727000000000004,56.339,57.821
87,1733992195.8167298,62.356,59.789,56.397,57.881
