,timestamps,pynvml:0,pynvml:1,pynvml:2,pynvml:3
0,1733992189.9714124,63.747,58.059000000000005,60.28,60.28
1,1733992190.0699968,63.473,57.784,60.28,60.28
2,1733992190.0714908,63.473,57.784,60.28,60.28
3,1733992190.1751065,63.747,58.059000000000005,60.28,60.28
4,1733992190.1751935,63.747,58.059000000000005,60.28,60.28
5,1733992190.275198,63.747,58.059000000000005,60.28,60.28
6,1733992190.2752686,63.747,58.059000000000005,60.28,60.28
7,1733992190.375386,63.747,58.059000000000005,60.28,60.28
8,1733992190.3754723,63.747,58.059000000000005,60.28,60.28
9,1733992190.475498,63.747,58.059000000000005,60.28,60.28
10,1733992190.4755676,63.747,58.059000000000005,60.28,60.28
11,1733992190.5756292,63.682,57.784,60.555,60.28
12,1733992190.5757012,63.682,57.784,60.555,60.28
13,1733992190.676161,63.747,57.784,60.555,60.28
14,1733992190.6779156,63.747,57.784,60.555,60.28
15,1733992190.7779574,63.682,57.784,60.555,60.28
16,1733992190.7822812,63.682,57.784,60.555,60.28
17,1733992190.8780296,63.747,58.059000000000005,60.555,60.28
18,1733992190.882348,63.747,58.059000000000005,60.555,60.28
19,1733992190.9780817,63.747,58.059000000000005,60.28,60.28
20,1733992190.9824104,63.747,58.059000000000005,60.28,60.28
21,1733992191.0781853,63.682,58.059000000000005,60.555,60.28
22,1733992191.082529,63.682,58.059000000000005,60.555,60.28
23,1733992191.1782916,63.747,58.059000000000005,60.28,60.342
24,1733992191.1826715,63.747,58.059000000000005,60.28,60.342
25,1733992191.278398,63.747,60.706,60.555,60.28
26,1733992191.2827888,63.747,60.706,60.555,60.28
27,1733992191.3785043,63.682,61.035000000000004,60.28,60.28
28,1733992191.382906,63.682,61.035000000000004,60.28,60.28
29,1733992191.4786174,63.682,61.035000000000004,60.28,60.28
30,1733992191.4830332,63.682,61.035000000000004,60.28,60.28
31,1733992191.5787249,63.747,61.035000000000004,60.555,60.28
32,1733992191.5831716,63.747,61.035000000000004,60.555,60.28
33,1733992191.678842,63.682,61.035000000000004,60.555,60.28
34,1733992191.6832962,63.682,61.035000000000004,60.555,60.28
35,1733992191.7789476,63.682,61.035000000000004,60.28,60.28
36,1733992191.7834141,63.682,61.035000000000004,60.28,60.28
37,1733992191.8790526,63.747,61.035000000000004,60.28,60.28
38,1733992191.883531,63.747,61.035000000000004,60.28,60.28
39,1733992191.9791574,63.682,61.035000000000004,60.555,60.28
40,1733992191.9836593,63.682,61.035000000000004,60.555,60.28
41,1733992192.079287,63.747,60.972,60.28,60.28
42,1733992192.083733,63.747,60.972,60.28,60.28
43,1733992192.1793494,63.747,61.035000000000004,60.555,60.28
44,1733992192.183799,63.747,61.035000000000004,60.555,60.28
45,1733992192.2794223,63.682,61.035000000000004,60.28,60.28
46,1733992192.2841578,63.682,61.035000000000004,60.28,60.28
47,1733992192.3798459,63.747,61.035000000000004,60.28,60.28
48,1733992192.3842335,63.747,61.035000000000004,60.28,60.28
49,1733992192.4802015,63.747,61.035000000000004,60.555,60.28
50,1733992192.484301,63.747,61.035000000000004,60.555,60.28
51,1733992192.5803618,63.682,61.035000000000004,60.555,60.28
52,1733992192.5843542,63.682,61.035000000000004,60.555,60.28
53,1733992192.680445,63.747,61.035000000000004,60.28,60.28
54,1733992192.6844227,63.747,61.035000000000004,60.28,60.28
55,1733992192.7817109,63.747,61.035000000000004,60.555,60.28
56,1733992192.7845032,63.747,61.035000000000004,60.555,60.28
57,1733992192.8818445,63.682,61.035000000000004,60.555,60.28
58,1733992192.8845747,63.682,61.035000000000004,60.555,60.28
59,1733992192.9819803,63.747,61.035000000000004,60.28,60.28
60,1733992192.984639,63.747,61.035000000000004,60.28,60.28
61,1733992193.0820425,63.747,61.035000000000004,60.28,60.28
62,1733992193.0847054,63.747,61.035000000000004,60.28,60.28
63,1733992193.1821115,63.682,58.059000000000005,60.28,60.28
64,1733992193.1847882,63.682,58.059000000000005,60.28,60.28
65,1733992193.2821796,63.682,58.059000000000005,60.28,60.28
66,1733992193.2848039,63.682,58.059000000000005,60.28,60.28
67,1733992193.3822472,63.682,58.059000000000005,60.28,60.342
68,1733992193.3848686,63.682,58.059000000000005,60.28,60.342
