,timestamps,pynvml:0,pynvml:1,pynvml:2,pynvml:3
0,1733992190.1095917,55.581,59.333,59.576,58.452
1,1733992190.2080603,55.525,59.333,59.576,58.392
2,1733992190.2096663,55.525,59.333,59.576,58.392
3,1733992190.3081086,55.525,59.333,59.576,58.452
4,1733992190.309737,55.525,59.333,59.576,58.452
5,1733992190.4082181,55.581,59.333,59.576,58.452
6,1733992190.4098253,55.581,59.333,59.576,58.452
7,1733992190.508305,55.525,59.333,59.576,58.452
8,1733992190.509896,55.525,59.333,59.576,58.452
9,1733992190.6083736,55.525,59.333,59.576,58.452
10,1733992190.6099596,55.525,59.333,59.576,58.452
11,1733992190.708493,55.525,59.333,59.576,58.177
12,1733992190.7100503,55.525,59.333,59.576,58.177
13,1733992190.8086138,55.525,59.394,59.576,58.177
14,1733992190.8101418,55.525,59.394,59.576,58.177
15,1733992190.9087338,55.581,59.333,59.576,58.452
16,1733992190.9102404,55.581,59.333,59.576,58.452
17,1733992191.0088546,55.581,59.333,59.576,58.452
18,1733992191.0103316,55.581,59.333,59.576,58.452
19,1733992191.108975,55.799,59.333,59.576,58.452
20,1733992191.11041,55.799,59.333,59.576,58.452
21,1733992191.2091064,55.525,59.333,59.576,58.452
22,1733992191.2105014,55.525,59.333,59.576,58.452
23,1733992191.309226,55.525,59.333,59.576,58.392
24,1733992191.3106,55.525,59.333,59.576,58.392
25,1733992191.4093456,55.525,59.333,59.576,58.177
26,1733992191.4106667,55.525,59.333,59.576,58.177
27,1733992191.5094643,55.581,59.333,59.576,58.452
28,1733992191.5107453,55.581,59.333,59.576,58.452
29,1733992191.6096241,55.581,59.333,59.576,58.452
30,1733992191.6108315,55.581,59.333,59.576,58.452
31,1733992191.7097504,55.581,59.333,59.576,58.452
32,1733992191.7109404,55.581,59.333,59.576,58.452
33,1733992191.809881,55.525,59.333,59.576,58.177
34,1733992191.8110254,55.525,59.333,59.576,58.177
35,1733992191.9102023,55.525,59.333,59.576,58.392
36,1733992191.9122083,55.525,59.333,59.576,58.392
37,1733992192.0105953,55.525,59.333,59.576,58.452
38,1733992192.012397,55.525,59.333,59.576,58.452
39,1733992192.1106727,55.525,59.333,59.576,58.177
40,1733992192.113231,55.525,59.333,59.576,58.177
41,1733992192.210751,55.525,59.333,59.576,58.452
42,1733992192.2132978,55.525,59.333,59.576,58.452
43,1733992192.3108697,55.581,59.333,59.576,58.177
44,1733992192.3142369,55.581,59.333,59.576,58.177
45,1733992192.4109457,55.525,59.608000000000004,59.576,58.452
46,1733992192.414307,55.525,59.608000000000004,59.576,58.452
47,1733992192.51102,55.525,59.333,59.576,58.452
48,1733992192.5143747,55.525,59.333,59.576,58.452
49,1733992192.6110978,55.525,59.333,59.576,58.452
50,1733992192.6153727,55.525,59.333,59.576,58.452
51,1733992192.7120633,55.525,59.333,59.576,58.452
52,1733992192.7154536,55.525,59.333,59.576,58.452
53,1733992192.8125675,55.525,59.333,59.576,58.177
54,1733992192.8161042,55.525,59.333,59.576,58.177
55,1733992192.9127092,55.525,59.333,59.576,58.452
56,1733992192.916189,55.525,59.333,59.576,58.452
