,timestamps,pynvml:0,pynvml:1,pynvml:2,pynvml:3
0,1733992312.552647,55.251,58.729,59.03,57.903
1,1733992312.6512086,55.195,58.729,59.03,57.903
2,1733992312.6527274,55.195,58.729,59.03,57.903
3,1733992312.7514253,55.195,58.729,59.03,57.903
4,1733992312.7527995,55.195,58.729,59.03,57.903
5,1733992312.8515105,55.195,58.729,59.03,57.903
6,1733992312.8528705,55.195,58.729,59.03,57.903
7,1733992312.9515924,55.195,58.729,59.03,57.903
8,1733992312.9529426,55.195,58.729,59.03,57.903
9,1733992313.051661,55.251,58.729,59.03,57.903
10,1733992313.053006,55.251,58.729,59.03,57.903
11,1733992313.151729,55.251,58.789,59.03,57.903
12,1733992313.1530688,55.251,58.789,59.03,57.903
13,1733992313.2518482,55.251,58.789,59.03,57.903
14,1733992313.2530878,55.251,58.789,59.03,57.903
15,1733992313.3519666,55.251,58.729,59.03,57.903
16,1733992313.3531566,55.251,58.729,59.03,57.903
17,1733992313.4520962,55.195,58.729,59.03,57.903
18,1733992313.453235,55.195,58.729,59.03,57.903
19,1733992313.552216,55.195,59.064,59.03,57.903
20,1733992313.5533133,55.195,59.064,59.03,57.903
21,1733992313.6523354,55.195,58.729,59.03,57.903
22,1733992313.6533809,55.195,58.729,59.03,57.903
23,1733992313.752454,55.195,58.729,59.03,57.903
24,1733992313.7534723,55.195,58.729,59.03,57.903
25,1733992313.852573,55.251,58.729,59.03,57.903
26,1733992313.8535514,55.251,58.729,59.03,57.903
27,1733992313.9526916,55.251,58.729,59.03,57.903
28,1733992313.9536297,55.251,58.729,59.03,57.903
29,1733992314.0528479,55.251,58.729,59.03,57.903
30,1733992314.053712,55.251,58.729,59.03,57.903
31,1733992314.1529667,55.195,58.789,59.03,57.903
32,1733992314.1538134,55.195,58.789,59.03,57.903
33,1733992314.2532127,55.195,58.729,59.03,57.903
34,1733992314.2542598,55.195,58.729,59.03,57.903
35,1733992314.3538926,55.195,58.789,59.03,57.903
36,1733992314.3553755,55.195,58.789,59.03,57.903
37,1733992314.4558685,55.251,58.789,59.03,57.903
38,1733992314.4559362,55.251,58.789,59.03,57.903
39,1733992314.557587,55.251,58.729,63.149,57.903
40,1733992314.5578887,55.251,58.729,63.149,57.903
41,1733992314.6579866,55.251,58.789,63.149,57.903
42,1733992314.658309,55.251,58.789,63.149,57.903
43,1733992314.7581089,55.195,59.004,63.149,57.903
44,1733992314.7583785,55.195,59.004,63.149,57.903
45,1733992314.858186,55.251,58.789,63.422000000000004,57.903
46,1733992314.858446,55.251,58.789,63.422000000000004,57.903
47,1733992314.9590552,55.195,58.729,63.422000000000004,57.903
48,1733992314.9591153,55.195,58.729,63.422000000000004,57.903
49,1733992315.0590978,55.195,58.729,63.422000000000004,57.903
50,1733992315.0601554,55.195,58.729,63.422000000000004,57.903
51,1733992315.1593065,55.195,58.729,63.422000000000004,57.903
52,1733992315.1606095,55.195,58.729,63.422000000000004,57.903
53,1733992315.2594388,55.251,58.729,63.422000000000004,57.903
54,1733992315.2606893,55.251,58.729,63.422000000000004,57.903
55,1733992315.3597841,55.251,58.729,63.422000000000004,57.903
56,1733992315.3608222,55.251,58.729,63.422000000000004,57.903
57,1733992315.4599257,55.251,58.789,63.422000000000004,57.903
58,1733992315.4609046,55.251,58.789,63.422000000000004,57.903
59,1733992315.5600631,55.195,58.729,63.422000000000004,57.903
