,timestamps,pynvml:0,pynvml:1,pynvml:2,pynvml:3
0,1733992191.42446,62.076,59.789,56.397,57.821
1,1733992191.5231705,62.012,59.727000000000004,56.397,57.821
2,1733992191.5245378,62.012,59.727000000000004,56.397,57.821
3,1733992191.6232538,62.356,59.789,56.339,57.821
4,1733992191.6246126,62.356,59.789,56.339,57.881
5,1733992191.7233477,62.076,59.789,56.397,57.881
6,1733992191.7246907,62.076,59.789,56.397,57.881
7,1733992191.8234305,62.076,59.727000000000004,56.397,57.881
8,1733992191.82476,62.076,59.727000000000004,56.397,57.881
9,1733992191.923506,62.356,59.727000000000004,56.339,57.821
10,1733992191.924832,62.356,59.727000000000004,56.339,57.821
11,1733992192.0235345,62.356,59.727000000000004,56.339,57.821
12,1733992192.0251272,62.356,59.727000000000004,56.339,58.094
13,1733992192.1236093,62.076,59.727000000000004,56.339,58.094
14,1733992192.125192,62.076,59.727000000000004,56.339,58.094
15,1733992192.2236776,62.076,59.727000000000004,56.339,58.094
16,1733992192.225256,62.076,59.727000000000004,56.339,57.821
17,1733992192.3237448,62.356,59.727000000000004,56.339,57.821
18,1733992192.3253188,62.356,59.727000000000004,56.339,57.881
19,1733992192.423864,62.076,59.727000000000004,56.397,57.881
20,1733992192.425386,62.076,59.727000000000004,56.397,57.821
21,1733992192.5239828,62.076,59.727000000000004,56.339,57.821
22,1733992192.5254772,62.076,59.727000000000004,56.339,57.821
23,1733992192.624102,62.012,59.727000000000004,56.066,57.821
24,1733992192.625552,62.012,59.727000000000004,56.066,57.821
25,1733992192.724222,62.356,59.727000000000004,56.066,57.821
26,1733992192.7256427,62.356,59.727000000000004,56.066,57.821
27,1733992192.8243415,62.356,59.727000000000004,56.124,58.094
28,1733992192.8257208,62.356,59.727000000000004,56.124,58.094
29,1733992192.9244611,62.076,59.789,56.339,57.821
30,1733992192.9258485,62.076,59.789,56.339,57.821
31,1733992193.0245848,62.076,59.789,56.397,57.881
32,1733992193.025951,62.076,59.789,56.397,57.881
33,1733992193.1247115,62.076,59.789,56.397,57.881
34,1733992193.126025,62.076,59.789,56.397,57.881
35,1733992193.224872,62.356,59.727000000000004,56.066,57.821
